source,url,title,total_time,thumbnail_present,raw_ingredient,ingredient_name,normalized_name,quantity,unit,status,error
twoplaidaprons,https://twoplaidaprons.com/air-fryer-potato-wedges/,Air Fryer Potato Wedges,20.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""8"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 1 tablespoon grated parmesan plus more for garnish (optional)"" class=""wprm-checkbox"" id=""wprm-checkbox-8"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-8""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">1</span> <span class=""wprm-recipe-ingredient-unit"">tablespoon</span> <span class=""wprm-recipe-ingredient-name""><a class=""wprm-recipe-ingredient-link"" href=""https://amzn.to/2OPepis"" rel=""nofollow noreferrer"" target=""_blank"">grated parmesan</a></span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">plus more for garnish (optional)</span></li>",grated parmesan,parmesan,1.0,tablespoon,ok,
twoplaidaprons,https://twoplaidaprons.com/air-fryer-potato-wedges/,Air Fryer Potato Wedges,20.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""9"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" Parsley chopped (optional for garnish)"" class=""wprm-checkbox"" id=""wprm-checkbox-9"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-9""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-name"">Parsley</span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">chopped (optional for garnish)</span></li>",Parsley,parsley,,,ok,
twoplaidaprons,https://twoplaidaprons.com/all-natural-pink-lemonade-with-black-wolfberries/,All Natural Pink Lemonade with Black Wolfberries,10.0,True,"<li class=""wprm-recipe-ingredient"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 2 lemons , thinly sliced"" class=""wprm-checkbox"" id=""wprm-checkbox-0"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-0""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">2</span> <span class=""wprm-recipe-ingredient-name"">lemons</span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">, thinly sliced</span></li>",lemons,lemons,2.0,,ok,
twoplaidaprons,https://twoplaidaprons.com/all-natural-pink-lemonade-with-black-wolfberries/,All Natural Pink Lemonade with Black Wolfberries,10.0,True,"<li class=""wprm-recipe-ingredient"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 1½ cup granulated sugar (or your preferred sugar)"" class=""wprm-checkbox"" id=""wprm-checkbox-1"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-1""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">1½</span> <span class=""wprm-recipe-ingredient-unit"">cup</span> <span class=""wprm-recipe-ingredient-name""><a class=""wprm-recipe-ingredient-link"" href=""https://amzn.to/3IEdexr"" rel=""nofollow noreferrer"" target=""_blank"">granulated sugar</a></span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(or your preferred sugar)</span></li>",granulated sugar,granulated sugar,1.5,cup,ok,
twoplaidaprons,https://twoplaidaprons.com/all-natural-pink-lemonade-with-black-wolfberries/,All Natural Pink Lemonade with Black Wolfberries,10.0,True,"<li class=""wprm-recipe-ingredient"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" ½ cup water"" class=""wprm-checkbox"" id=""wprm-checkbox-2"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-2""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">½</span> <span class=""wprm-recipe-ingredient-unit"">cup</span> <span class=""wprm-recipe-ingredient-name"">water</span></li>",water,water,0.5,cup,ok,
twoplaidaprons,https://twoplaidaprons.com/all-natural-pink-lemonade-with-black-wolfberries/,All Natural Pink Lemonade with Black Wolfberries,10.0,True,"<li class=""wprm-recipe-ingredient"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 2 Tablespoon black wolfberries (about 108 dried berries)"" class=""wprm-checkbox"" id=""wprm-checkbox-3"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-3""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">2</span> <span class=""wprm-recipe-ingredient-unit"">Tablespoon</span> <span class=""wprm-recipe-ingredient-name""><a class=""wprm-recipe-ingredient-link"" href=""https://amzn.to/2Z6uzty"" rel=""nofollow noreferrer"" target=""_blank"">black wolfberries</a></span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(about 108 dried berries)</span></li>",black wolfberries,black wolfberries,2.0,Tablespoon,ok,
twoplaidaprons,https://twoplaidaprons.com/all-natural-pink-lemonade-with-black-wolfberries/,All Natural Pink Lemonade with Black Wolfberries,10.0,True,"<li class=""wprm-recipe-ingredient"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 9 cups hot water (between 122-140°F, best at 135°F) "" class=""wprm-checkbox"" id=""wprm-checkbox-4"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-4""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">9</span> <span class=""wprm-recipe-ingredient-unit"">cups</span> <span class=""wprm-recipe-ingredient-name"">hot water</span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(between 122-140°F, best at 135°F) </span></li>",hot water,hot water,9.0,cups,ok,
twoplaidaprons,https://twoplaidaprons.com/all-natural-pink-lemonade-with-black-wolfberries/,All Natural Pink Lemonade with Black Wolfberries,10.0,True,"<li class=""wprm-recipe-ingredient"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" Ice cubes (optional)"" class=""wprm-checkbox"" id=""wprm-checkbox-5"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-5""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-name"">Ice cubes</span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(optional)</span></li>",Ice cubes,ice cubes,,,ok,
twoplaidaprons,https://twoplaidaprons.com/all-natural-pink-lemonade-with-black-wolfberries/,All Natural Pink Lemonade with Black Wolfberries,10.0,True,"<li class=""wprm-recipe-ingredient"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" Club soda or sparkling water (optional)"" class=""wprm-checkbox"" id=""wprm-checkbox-6"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-6""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-name"">Club soda or sparkling water</span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(optional)</span></li>",Club soda or sparkling water,club soda  sparkling water,,,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""0"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 113 gram unsalted butter , softened (1 stick)"" class=""wprm-checkbox"" id=""wprm-checkbox-0"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-0""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">113</span> <span class=""wprm-recipe-ingredient-unit"">gram</span> <span class=""wprm-recipe-ingredient-name"">unsalted butter</span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">, softened (1 stick)</span></li>",unsalted butter,unsalted butter,113.0,gram,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""1"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 160 gram granulated sugar (¾ cup)"" class=""wprm-checkbox"" id=""wprm-checkbox-1"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-1""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">160</span> <span class=""wprm-recipe-ingredient-unit"">gram</span> <span class=""wprm-recipe-ingredient-name""><a class=""wprm-recipe-ingredient-link"" href=""https://amzn.to/3IEdexr"" rel=""nofollow noreferrer"" target=""_blank"">granulated sugar</a></span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(¾ cup)</span></li>",granulated sugar,granulated sugar,160.0,gram,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""2"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 1 large egg (56g with shell on)"" class=""wprm-checkbox"" id=""wprm-checkbox-2"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-2""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">1</span> <span class=""wprm-recipe-ingredient-unit"">large</span> <span class=""wprm-recipe-ingredient-name"">egg</span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(56g with shell on)</span></li>",egg,egg,1.0,large,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""3"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" ½ teaspoon vanilla extract"" class=""wprm-checkbox"" id=""wprm-checkbox-3"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-3""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">½</span> <span class=""wprm-recipe-ingredient-unit"">teaspoon</span> <span class=""wprm-recipe-ingredient-name""><a class=""wprm-recipe-ingredient-link"" href=""https://amzn.to/3ddOXwE"" rel=""nofollow noreferrer"" target=""_blank"">vanilla extract</a></span></li>",vanilla extract,vanilla extract,0.5,teaspoon,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""4"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" ¼ teaspoon Kosher salt , a little less if using fine salt"" class=""wprm-checkbox"" id=""wprm-checkbox-4"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-4""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">¼</span> <span class=""wprm-recipe-ingredient-unit"">teaspoon</span> <span class=""wprm-recipe-ingredient-name""><a class=""wprm-recipe-ingredient-link"" href=""https://amzn.to/3cjL1LU"" rel=""nofollow noreferrer"" target=""_blank"">Kosher salt</a></span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">, a little less if using fine salt</span></li>",Kosher salt,salt,0.25,teaspoon,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""5"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 120 gram all-purpose flour (1 cup, spooned &amp; leveled)"" class=""wprm-checkbox"" id=""wprm-checkbox-5"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-5""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">120</span> <span class=""wprm-recipe-ingredient-unit"">gram</span> <span class=""wprm-recipe-ingredient-name""><a class=""wprm-recipe-ingredient-link"" href=""https://amzn.to/3jXntzh"" rel=""nofollow noreferrer"" target=""_blank"">all-purpose flour</a></span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(1 cup, spooned &amp; leveled)</span></li>",all-purpose flour,allpurpose flour,120.0,gram,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""6"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" 90 gram almond flour (¾ cup)* see notes for alternative"" class=""wprm-checkbox"" id=""wprm-checkbox-6"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-6""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">90</span> <span class=""wprm-recipe-ingredient-unit"">gram</span> <span class=""wprm-recipe-ingredient-name""><a class=""wprm-recipe-ingredient-link"" href=""https://amzn.to/3EQJU3W"" rel=""nofollow noreferrer"" target=""_blank"">almond flour</a></span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(¾ cup)* see notes for alternative</span></li>",almond flour,almond flour,90.0,gram,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""7"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" ½ teaspoon baking powder (about 2g)"" class=""wprm-checkbox"" id=""wprm-checkbox-7"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-7""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">½</span> <span class=""wprm-recipe-ingredient-unit"">teaspoon</span> <span class=""wprm-recipe-ingredient-name"">baking powder</span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">(about 2g)</span></li>",baking powder,baking powder,0.5,teaspoon,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""8"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" ½ cup raspberry jam , more or less for the filling (feel free to use your preferred filling like lemon curd, Nutella, or other flavored jams/ preserves)"" class=""wprm-checkbox"" id=""wprm-checkbox-8"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-8""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-amount"">½</span> <span class=""wprm-recipe-ingredient-unit"">cup</span> <span class=""wprm-recipe-ingredient-name"">raspberry jam</span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">, more or less for the filling (feel free to use your preferred filling like lemon curd, Nutella, or other flavored jams/ preserves)</span></li>",raspberry jam,raspberry jam,0.5,cup,ok,
twoplaidaprons,https://twoplaidaprons.com/almond-linzer-cookies/,Almond Linzer Cookies,75.0,True,"<li class=""wprm-recipe-ingredient"" data-uid=""9"" style=""list-style-type: none;""><span class=""wprm-checkbox-container""><input aria-label="" Powdered sugar , for dusting"" class=""wprm-checkbox"" id=""wprm-checkbox-9"" type=""checkbox""/><label class=""wprm-checkbox-label"" for=""wprm-checkbox-9""><span class=""sr-only screen-reader-text wprm-screen-reader-text"">▢ </span></label></span><span class=""wprm-recipe-ingredient-name""><a class=""wprm-recipe-ingredient-link"" href=""https://amzn.to/3RpdOT0"" rel=""nofollow noreferrer"" target=""_blank"">Powdered sugar</a></span> <span class=""wprm-recipe-ingredient-notes wprm-recipe-ingredient-notes-smaller-faded"">, for dusting</span></li>",Powdered sugar,powdered sugar,,,ok,
twoplaidaprons,https://twoplaidaprons.com/apple-crumb-cake/,,,,,,,,,error,"1 validation error for IngredientData
quantity
  Input should be a valid number, unable to parse string as a number [type=float_parsing, input_value='1¼', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/float_parsing"
twoplaidaprons,https://twoplaidaprons.com/asian-style-razor-clams/,,,,,,,,,error,"1 validation error for IngredientData
quantity
  Input should be a valid number, unable to parse string as a number [type=float_parsing, input_value='¾', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/float_parsing"
twoplaidaprons,https://twoplaidaprons.com/baileys-cinnamon-sugar-donuts/,,,,,,,,,error,"1 validation error for IngredientData
quantity
  Input should be a valid number, unable to parse string as a number [type=float_parsing, input_value='2¼', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/float_parsing"
twoplaidaprons,https://twoplaidaprons.com/baked-char-siu-bao/,,,,,,,,,error,"1 validation error for IngredientData
quantity
  Input should be a valid number, unable to parse string as a number [type=float_parsing, input_value='1-2', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/float_parsing"
twoplaidaprons,https://twoplaidaprons.com/baked-orange-cauliflower-chicken/,,,,,,,,,error,"1 validation error for IngredientData
quantity
  Input should be a valid number, unable to parse string as a number [type=float_parsing, input_value='1¼', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/float_parsing"
twoplaidaprons,https://twoplaidaprons.com/banana-nut-bread/,,,,,,,,,error,"1 validation error for IngredientData
quantity
  Input should be a valid number, unable to parse string as a number [type=float_parsing, input_value='1¾', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/float_parsing"
twoplaidaprons,https://twoplaidaprons.com/bananas-foster-french-toast/,,,,,,,,,error,"1 validation error for IngredientData
quantity
  Input should be a valid number, unable to parse string as a number [type=float_parsing, input_value='¾', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/float_parsing"
